"Company Id"|"Domain"|"Short Name"|"Keywords"|"Description Facebook"|"Descritption HTML Meta Tag"|"Description About Page Extracted"|"Country"|"State"|"City"|"Employee Count"|"Revenue"|"Funding"|"CEO"|"Founded Year"|"Industry"|"Competitor Ids"
"100335"|"silverspringnet.com"|"Silver Spring"|"smart electrical grid;smart grid technology;smart grid;energy efficiency products;smart grid network;smart grid system;utility solutions;advanced metering;smart metering;ip based utility networks;energy efficiency program;smart utility networks;energy efficiency technologies;smart energy network;smart energy networks;unified utility networking;smart energy solutions;smart grid networking;smart power grid;ip based utility networking;energy efficiency and renewable energy;intelligent utility networking;smart utility networking;smart grid software;silver spring network;smart electricity grid;smart utility network;silver spring networks;simply smarter;energy efficiency;energy efficiency utility;"||"As an industry leader in smart grid technology and networking, Silver Springs products and services are used by major utilities and cities around the world.."||"united states"|"ca"|"redwood city"|"652"|"489559000"|"324800000"|"Michael Bell; "|"2002"|"technology hardware and equipment"|"100343;100341;102275;103636;125817;366932;139745;679249;172673;171808;100342;"
"100337"|"gridpoint.com"|"GridPoint"|||"GridPoint is an innovator in data driven energy management and sustainability solutions that help customers maximize energy and operational savings.."|"Energy is one of the largest, most volatile, and fastest growing expenses for commercial, industrial, and government enterprises, yet there is a lack of real time energy data, minimal IT automation, and fragmented tools for enterprise wide management. Additionally, effective energy management requires integrated data intelligence and the collaboration of multiple stakeholders including energy, fac"|"United States"|"VA"|"Arlington"||"10000000"|"199100000"|"Todd M. Raba; "|"2003"|"energy and utilities"|"196593;180555;131075;"
"100338"|"bonobos.com"|"Bonobos"|||"Free shipping and returns. Bonobos, home of better fitting menswear and an easier shopping experience.."||"united states"|"new york"|"new york"|"275"|"201000000"|"126900000"|"Andy Dunn; "|"2007"|"retail"|"100591;143200;271879;193004;133958;11680331;323750;142173;101450;"
"100339"|"tendrilinc.com"|"Tendril Networks"|"home energy consumer;smart grid;tendril networks;the smart grid;physics based building model;tendril energy home energy management;home energy;residential energy;tendril boulder;"||"With more than a decade of expertise in energy and behavioral science, Tendril is applying its unique software platform to change the way energy products and services are marketed and consumed.."|"Tendril is defining data driven Energy Service Management  ESM  for the evolving energy market.Our open, cloud based software platform provides the infrastructure, analytics, and understanding required to deliver personalized energy services. This targeted approach drives new business opportunities, delights consumers, and has led to some of the industry s highest engagement and satisfaction rates"|"United States"|"CO"|"Boulder"|"191"|"11000000"|"148400000"|"Adrian Tuck; "||"software internet and computer services"|"100334;103659;100335;4415465;"
"100340"|"control4.com"|"Control4"|||"A home automation system from Control4 can turn your home into a smart home. Learn more about automating your home today ."|"The Automated House has been trained and certified by Control4 to professionally install automation solutions and products that bring a personalized experience to your home control. We offer a range of automation solutions including audio, video, lighting, temperature control, security, communications and more.We ve combined our professional expertise with award winning solutions from Control4 to "|"united states"|"ut"|"draper"|"449"|"163179000"|"116400000"|"Martin Plaehn; Martin Plaehn; "|"2003"|"technology hardware and equipment"|"212149;123018;"
"100341"|"trilliantinc.com"|"Trilliant"|||"Trilliant helps deploy a broad set of smart grid initiatives such as advanced metering, distribution automation, demand response and distributed energy resources.."|||||"200"|"10000000"|"146000000"|"Andy White; "|"1985"|"professional services"|"107268;124425;"
"100342"|"bplglobal.net"|"BPL Global"|"Connected Energy CNRG BPL Global BPLG smart grid energy efficiency reliability electric utility intelligent solutions substation network software demand management response  monitoring control distributed resources generation advanced distribution industry cleantech green reduce carbon emissions DER automation monitor network electrical electric sensor software equipment;"||"BPL Global, Ltd.  BPLG  is a smart grid technology company providing electric utilities with a suite of solutions for advanced distribution automation.."||"united states"|"pa"|"pittsburgh"|||"71000000"|"Peter Londa; "||"software internet and computer services"|"100339;"
"100343"|"grid net.com"|"Grid Net"||||"In 2007, Grid Net began building for the smarter grid with four key insights The smarter grid required the intelligence of a network of devices that could sense, act, communicate, and react in real time. This was far more complex than a mesh based meter reading system, and so it took a fundamentally different approach to solve it.The smarter grid needed the of high performance telecom networks and"|"united states"|"fl"|"jacksonville"|"20"|"1000000"|"6800000"|"Ray Bell; "|"2006"|"energy and utilities"|"100335;"
"100345"|"aryaka.com"|"Aryaka"|||"Aryaka's SDN technology delivers up to 20x faster app performance compared to legacy network architectures like MPLS, at a lower cost. Get a Free Trial.."|"Our team has years of networking experience, having served in executive and management positions with Akamai, Speedera, Cisco, and Alcatel.As part of the founding team, Ashwath has been responsible for building Aryaka s vision and technology since its inception in 2009. Ashwath has previously been part of  three successful San Francisco Bay Area companies. He was Founder, CTO and VP of Engineering"|"United States"|"CA"|"Milpitas"|"180"|"32000000"|"88000000"|"Shawn Farshchi; "|"2009"|"professional services"|"100329;125175;100331;102252;"
"100346"|"mushroomnetworks.com"|"Mushroom Networks"||||"Case study  Houlihan Lawrence s Nationwide Deployment of Mushroom Networks  Truffle Cuts Telecom Cost in HalfHoulihan Lawrence decided to deploy Mushroom Networks  Broadband Bonding  appliances that leverage a technique that m...  Quality Digest chose Mushroom Networks  Streamer  after looking at various other options. Streamer  provided the capa...  Case study  Department Blandy at the University"|"united states"|"arizona"|"scottsdale"||||"Cahit Jay Akin; "||"telecommunications"|"102211;"
"100347"|"flipboard.com"|"Flipboard"|||"Your Social Magazine. Available for iPad, iPhone   Android.."|||||"184"|"5000000"|"210500000"|"Mike McCue; "|"07/2009"|"software internet and computer services"|"170044;104252;373666;1838255;210571;141049;113986;109133;101897;123623;222773;103053;111436;105799;100651;"
"100348"|"glossybox.com"|"GlossyBox"|||"America's No.1 Beauty Box. Select Subscription   Order your GLOSSYBOX."|"You must have JavaScript enabled in your browser to utilize the functionality of this website.GLOSSYBOX is the perfect beauty surprise   for friends, loved ones, even yourself  For  21 per month, you ll get a beautifully wrapped box containing five deluxe sized beauty products delivered directly to your doorstep.We are always looking for exciting new products to include in GLOSSYBOX  Please contac"|"germany"|"de"|"berlin"|"100"|"50000000"|"72000000"|"Charles von Abercron; Brigitte Wittekind; "|"02/2011"|"consumer services"|"1157505;"
"100349"|"beachmint.com"|"BeachMint"||||"Founded by serial tech entrepreneurs, Josh Berman  Co Founder MySpace  and Diego Berdakin.  BeachMint is  a next generation e commerce company.As a leader of innovation within the online retail space our mission is to deliver our own exceptional quality branded goods at insider prices and to connect consumers directly with brands and designers they can discover for the first time.Our JewelMint, Sh"|"united states"|"wa"|"kirkland"|"108"|"20000000"|"73500000"|"Josh Berman; "||"software internet and computer services"|"101530;"
"100350"|"pathway.com"|"Pathway Genomics"|||" vc column inner width 1 1 css .vc custom 1409949719253 padding right  30px  important;padding ...."|||||"150"|"8000000"|"60000000"|"Jim Plante; "|"06/2008"|"health care equipment and services"|"100222;125071;100228;100227;12036442;112035;150626;1527736;712646;9714118;1162743;"
"100351"|"phonevite.com"|"Ifonoclast"|"Group Calling;party planning;Telephone Broadcasting;Automated Telephone Calls;Automated Calling;Voice Broadcasting;Phone Broadcasting;party ideas;Phone Tree;message broadcast;phone invitation;Robocalls;invitation;online invitation;organize event;Group Communications;Automated Dialing;event planning;evite;RSVP;internet telephony;party invitation;Telephone Tree;phone invite;event coordinate;voice mail broadcast;auto dialer;Automated Calls;party invitations;wedding invitation;online invite;VoIP;"||"Phonevite is the most popular community based voice broadcasting service, used by schools, churches and thousands of organizations to send important automated calls, emergency alerts, phone tree messages, prayer requests, invitations, event reminders, absence notifications, weather cancellations, school closing messages. Also known as, auto dialer, robocall.."|"Phonevite  is the most popular, award winning, community based voice broadcasting service.Thousands of schools, churches, municipalities, non profits and other similar organizations are using Phonevite trade to broadcast emergency alerts, event reminders and time critical notifications over the phone.Sending mass communications over the phone used to be the arena of large organizations, both becau"|"united states"|"ca"|"san jose"|||"670000"|"John Nahm; "||"telecommunications"|"100185;104093;100218;"
